investor_id,fund_code,date_id,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV000476,100033,735,SIP,47424,Gujarat,Surat,T30,46-55,Female,21.2,Net Banking,Verified
INV003516,118635,735,Lumpsum,363022,Delhi,Gurugram,T30,36-45,Female,14.0,Mandate,Verified
INV000181,118633,735,SIP,8019,Uttar Pradesh,Lucknow,T30,36-45,Male,36.2,Cheque,Verified
INV002225,120844,735,SIP,2284,Punjab,Amritsar,B30,46-55,Male,86.2,Mandate,Verified
INV003251,149324,735,Lumpsum,341468,Tamil Nadu,Coimbatore,B30,36-45,Female,52.4,Net Banking,Verified
INV003193,119599,735,SIP,4260,Rajasthan,Jaipur,T30,36-45,Male,40.4,Net Banking,Verified
INV004998,120844,735,Lumpsum,295114,Gujarat,Ahmedabad,T30,36-45,Male,24.2,Net Banking,Verified
INV004981,149323,735,SIP,7677,Haryana,Faridabad,B30,18-25,Male,3.5,Net Banking,Verified
INV003075,100025,735,SIP,8649,Delhi,Gurugram,T30,46-55,Male,83.5,Net Banking,Verified
INV001651,149323,735,SIP,6844,Gujarat,Ahmedabad,T30,18-25,Male,4.1,UPI,Verified
INV004478,101206,735,Redemption,308976,Delhi,New Delhi,T30,26-35,Male,13.8,Mandate,Verified
INV004743,119092,735,SIP,15224,Maharashtra,Nashik,B30,36-45,Male,18.7,Mandate,Verified
INV003198,120843,735,SIP,46712,Uttar Pradesh,Lucknow,T30,46-55,Female,37.0,Net Banking,Verified
INV003076,120507,735,Redemption,197940,Haryana,Gurugram,T30,26-35,Male,20.2,UPI,Verified
INV003427,118633,735,Redemption,193289,West Bengal,Kolkata,T30,18-25,Male,4.4,UPI,Verified
INV003505,148568,735,Redemption,13457,West Bengal,Kolkata,T30,56+,Female,53.5,UPI,Verified
INV001811,119552,735,Lumpsum,48636,Punjab,Amritsar,B30,18-25,Male,7.8,Net Banking,Verified
INV000762,101208,735,Lumpsum,141489,Delhi,Gurugram,T30,36-45,Female,29.8,Net Banking,Verified
INV001930,125497,735,SIP,1092,Tamil Nadu,Chennai,T30,26-35,Female,8.8,Mandate,Verified
INV000535,118636,735,SIP,26387,Tamil Nadu,Coimbatore,B30,36-45,Male,18.7,Cheque,Verified
INV000642,119092,735,Redemption,413094,Gujarat,Surat,T30,26-35,Male,15.6,Mandate,Verified
INV003641,120505,735,SIP,6819,Telangana,Hyderabad,T30,26-35,Female,13.1,Net Banking,Verified
INV001027,119552,735,Redemption,347503,West Bengal,Kolkata,T30,46-55,Female,62.7,Net Banking,Verified
INV000058,120841,735,Lumpsum,248336,Maharashtra,Mumbai,T30,26-35,Male,19.9,Net Banking,Verified
INV004257,119094,735,Redemption,301471,Telangana,Hyderabad,T30,36-45,Male,22.0,Mandate,Pending
INV004889,149323,735,Lumpsum,330076,Rajasthan,Jaipur,T30,46-55,Male,34.5,Mandate,Verified
INV003063,148569,735,SIP,869,Maharashtra,Mumbai,T30,36-45,Female,45.0,Net Banking,Verified
INV001269,100033,735,Lumpsum,432672,Maharashtra,Mumbai,T30,26-35,Male,14.4,UPI,Pending
INV003937,102885,735,Lumpsum,451983,Maharashtra,Nashik,B30,56+,Male,31.8,Net Banking,Verified
INV000786,119095,735,SIP,1199,Madhya Pradesh,Bhopal,B30,26-35,Male,17.9,UPI,Verified
INV002567,120842,735,SIP,9018,Madhya Pradesh,Indore,T30,36-45,Male,20.3,Cheque,Verified
INV004992,101208,735,SIP,434,Rajasthan,Udaipur,B30,26-35,Male,11.1,Cheque,Verified
INV001636,119094,735,SIP,8674,Rajasthan,Udaipur,B30,18-25,Male,6.0,Mandate,Verified
INV004902,119552,735,Lumpsum,25230,Rajasthan,Jaipur,T30,18-25,Female,6.1,Mandate,Verified
INV002947,148569,735,SIP,8881,Maharashtra,Nashik,B30,46-55,Male,73.3,UPI,Verified
INV003795,101208,735,SIP,4746,West Bengal,Kolkata,T30,18-25,Male,7.6,Mandate,Verified
INV003216,119551,735,Lumpsum,59528,Delhi,New Delhi,T30,36-45,Male,12.6,UPI,Verified
INV001629,118634,735,Lumpsum,26213,Madhya Pradesh,Indore,T30,26-35,Male,15.0,Cheque,Verified
INV002611,120507,735,Redemption,373343,West Bengal,Kolkata,T30,26-35,Male,21.5,Net Banking,Verified
INV004340,102885,735,Redemption,151645,Karnataka,Mysore,B30,26-35,Male,17.9,Cheque,Verified
INV004096,101207,735,SIP,44821,Tamil Nadu,Coimbatore,B30,36-45,Male,57.1,Net Banking,Verified
INV004291,149323,735,Redemption,402785,Telangana,Hyderabad,T30,56+,Female,30.4,Net Banking,Verified
INV002154,149324,735,Redemption,188124,Uttar Pradesh,Lucknow,T30,36-45,Male,40.5,Mandate,Verified
INV004414,118635,735,Redemption,294110,Uttar Pradesh,Lucknow,T30,26-35,Male,6.6,Mandate,Verified
INV000854,119093,735,SIP,2770,Karnataka,Bangalore,T30,46-55,Female,79.7,Mandate,Verified
INV001295,119120,735,SIP,6736,Madhya Pradesh,Indore,T30,36-45,Male,30.8,Cheque,Verified
INV000461,125498,735,SIP,10676,Punjab,Chandigarh,T30,36-45,Male,26.9,Net Banking,Pending
INV000065,149322,735,Redemption,89612,Maharashtra,Mumbai,T30,46-55,Female,43.2,UPI,Verified
INV003211,101206,735,Lumpsum,405816,Uttar Pradesh,Lucknow,T30,36-45,Male,55.1,Cheque,Verified
INV002530,119093,735,SIP,13177,Telangana,Hyderabad,T30,36-45,Male,53.9,Cheque,Pending
INV004472,120843,735,Lumpsum,331877,West Bengal,Kolkata,T30,26-35,Female,19.1,Net Banking,Verified
INV000791,119598,735,SIP,13272,Madhya Pradesh,Bhopal,B30,26-35,Male,18.4,Mandate,Verified
INV000797,118636,735,Redemption,372649,Rajasthan,Jaipur,T30,36-45,Female,53.7,Mandate,Verified
INV003744,118632,736,Lumpsum,123594,Karnataka,Mysore,B30,18-25,Female,4.1,Net Banking,Verified
INV001492,119552,736,SIP,2167,Tamil Nadu,Chennai,T30,26-35,Male,19.6,UPI,Verified
INV002796,101207,736,Lumpsum,115644,Telangana,Hyderabad,T30,36-45,Male,48.8,UPI,Pending
INV001304,125497,736,SIP,5514,Gujarat,Ahmedabad,T30,26-35,Male,21.8,Cheque,Pending
INV003998,101208,736,SIP,11973,Telangana,Hyderabad,T30,26-35,Male,12.5,UPI,Verified
INV001058,119598,736,Lumpsum,33691,Uttar Pradesh,Kanpur,B30,36-45,Male,28.2,Cheque,Verified
INV003636,119552,736,SIP,2299,West Bengal,Kolkata,T30,46-55,Female,94.0,Net Banking,Verified
INV001630,119093,736,SIP,27077,Telangana,Hyderabad,T30,36-45,Male,15.4,Net Banking,Verified
INV003991,120504,736,SIP,3089,Tamil Nadu,Chennai,T30,26-35,Female,20.9,Mandate,Verified
INV000668,101207,736,SIP,2570,Telangana,Hyderabad,T30,18-25,Male,4.8,Cheque,Verified
INV001848,148569,736,SIP,16080,Punjab,Chandigarh,T30,26-35,Male,10.9,Cheque,Verified
INV003876,100033,736,Redemption,237658,Rajasthan,Udaipur,B30,18-25,Male,5.6,Net Banking,Verified
INV003022,101207,736,Lumpsum,445481,Telangana,Hyderabad,T30,46-55,Male,60.2,Mandate,Verified
INV002250,102887,736,Lumpsum,554938,Telangana,Hyderabad,T30,36-45,Male,20.4,Mandate,Verified
INV004594,149322,736,Lumpsum,119338,Haryana,Gurugram,T30,26-35,Female,9.8,Cheque,Verified
INV001283,119599,736,Lumpsum,33527,Telangana,Hyderabad,T30,18-25,Male,4.6,Cheque,Pending
INV002835,149322,736,SIP,5894,Haryana,Faridabad,B30,26-35,Male,11.2,Cheque,Verified
INV002776,101207,736,SIP,989,Tamil Nadu,Coimbatore,B30,18-25,Male,5.8,Net Banking,Pending
INV003143,120843,736,Lumpsum,249341,Karnataka,Mysore,B30,18-25,Female,5.9,Cheque,Verified
INV003696,120504,736,Lumpsum,401559,Tamil Nadu,Coimbatore,B30,18-25,Female,4.0,Net Banking,Verified
INV000783,148569,736,Lumpsum,60606,Gujarat,Ahmedabad,T30,46-55,Male,92.0,Cheque,Pending
INV000783,100033,736,Lumpsum,330093,Gujarat,Ahmedabad,T30,46-55,Male,92.0,Cheque,Verified
INV003060,120507,736,SIP,10941,Rajasthan,Jaipur,T30,56+,Female,16.6,Cheque,Verified
INV000974,120506,736,SIP,6150,Maharashtra,Mumbai,T30,46-55,Male,88.6,UPI,Verified
INV000126,101207,736,Lumpsum,151709,Maharashtra,Mumbai,T30,26-35,Male,19.4,Mandate,Pending
INV004134,148569,736,SIP,3144,West Bengal,Kolkata,T30,36-45,Male,24.4,Mandate,Verified
INV001131,120505,736,Lumpsum,513257,Tamil Nadu,Coimbatore,B30,36-45,Female,32.0,Mandate,Verified
INV004811,120841,736,Redemption,39649,Punjab,Amritsar,B30,26-35,Female,9.4,UPI,Verified
INV003691,118632,736,SIP,1128,Haryana,Faridabad,B30,18-25,Male,3.1,Net Banking,Verified
INV001902,120843,736,SIP,2179,Punjab,Chandigarh,T30,46-55,Female,22.2,Net Banking,Verified
INV004230,120841,736,Lumpsum,31627,Karnataka,Bangalore,T30,18-25,Female,7.4,Cheque,Verified
INV001923,102886,736,SIP,1042,Gujarat,Surat,T30,18-25,Female,4.0,Mandate,Verified
INV002658,120503,736,Lumpsum,41413,Madhya Pradesh,Indore,T30,26-35,Female,16.8,Net Banking,Verified
INV001953,101208,736,Lumpsum,420171,Haryana,Faridabad,B30,46-55,Male,55.0,Net Banking,Verified
INV002565,119599,736,Lumpsum,63809,Rajasthan,Jaipur,T30,26-35,Male,10.0,Mandate,Verified
INV001770,118636,736,Lumpsum,138095,Telangana,Hyderabad,T30,18-25,Male,6.3,Cheque,Verified
INV000960,120507,736,SIP,12641,West Bengal,Kolkata,T30,46-55,Male,90.6,Cheque,Pending
INV001924,125497,736,SIP,2361,Karnataka,Bangalore,T30,18-25,Male,4.9,Net Banking,Verified
INV003097,120842,736,SIP,9469,Punjab,Chandigarh,T30,26-35,Male,21.5,Net Banking,Verified
INV000166,149324,736,SIP,2824,Telangana,Hyderabad,T30,26-35,Male,24.4,Mandate,Verified
INV001870,118636,736,SIP,57785,Madhya Pradesh,Indore,T30,26-35,Male,19.3,UPI,Verified
INV004329,102886,736,SIP,2439,Haryana,Gurugram,T30,18-25,Female,7.5,Net Banking,Verified
INV004832,119551,736,Redemption,359828,Uttar Pradesh,Kanpur,B30,18-25,Male,3.8,Net Banking,Verified
INV001043,149324,736,SIP,3166,Haryana,Gurugram,T30,18-25,Male,7.8,UPI,Verified
INV001656,119120,736,Redemption,357463,Madhya Pradesh,Bhopal,B30,26-35,Male,19.4,Mandate,Verified
INV004412,148568,736,SIP,2615,Punjab,Amritsar,B30,26-35,Female,21.6,UPI,Verified
INV003040,148568,736,SIP,1616,Karnataka,Bangalore,T30,26-35,Female,15.3,Mandate,Verified
INV002034,120842,736,SIP,28965,Uttar Pradesh,Lucknow,T30,26-35,Male,10.0,UPI,Verified
INV004185,118633,736,SIP,2625,Tamil Nadu,Coimbatore,B30,46-55,Male,38.5,Cheque,Verified
INV000182,120842,736,Redemption,309923,Tamil Nadu,Chennai,T30,36-45,Male,38.1,Net Banking,Verified
INV004497,119120,736,SIP,42251,Rajasthan,Jaipur,T30,26-35,Female,13.3,UPI,Verified
INV000163,100033,736,SIP,26952,Uttar Pradesh,Kanpur,B30,46-55,Male,70.4,Cheque,Verified
INV003894,119552,736,Lumpsum,404974,Tamil Nadu,Coimbatore,B30,26-35,Male,14.9,Mandate,Verified
INV001720,119094,736,Redemption,197973,Karnataka,Mysore,B30,36-45,Male,43.6,Mandate,Verified
INV000104,149322,736,SIP,29462,Madhya Pradesh,Indore,T30,26-35,Male,8.1,Cheque,Pending
INV002548,118632,736,SIP,59410,Haryana,Gurugram,T30,26-35,Male,21.3,UPI,Verified
INV002329,120842,736,SIP,8132,Madhya Pradesh,Indore,T30,56+,Male,51.2,Cheque,Verified
INV003070,119092,736,SIP,26490,West Bengal,Kolkata,T30,26-35,Male,23.7,Cheque,Verified
INV003564,148569,736,SIP,53136,Telangana,Hyderabad,T30,18-25,Male,6.8,Mandate,Verified
INV000408,120843,737,Redemption,118820,Punjab,Amritsar,B30,56+,Male,62.3,Net Banking,Verified
INV000231,119095,737,Redemption,221924,Rajasthan,Udaipur,B30,26-35,Female,22.9,Cheque,Verified
INV000091,101208,737,SIP,8317,Haryana,Gurugram,T30,26-35,Male,14.6,Net Banking,Verified
INV001735,119552,737,SIP,16939,Maharashtra,Pune,T30,56+,Male,41.9,Net Banking,Verified
INV000894,100033,737,Redemption,219820,Tamil Nadu,Coimbatore,B30,36-45,Female,32.0,Net Banking,Verified
INV000962,120842,737,Lumpsum,422124,Punjab,Chandigarh,T30,26-35,Male,24.5,Cheque,Verified
INV001723,119094,737,SIP,6112,Tamil Nadu,Chennai,T30,26-35,Male,14.2,Cheque,Verified
INV003085,119092,737,Redemption,181536,Delhi,Gurugram,T30,36-45,Female,29.2,UPI,Verified
INV003325,101206,737,SIP,2768,Haryana,Faridabad,B30,26-35,Male,17.3,Cheque,Verified
INV004132,119094,737,Lumpsum,263193,Rajasthan,Jaipur,T30,18-25,Male,6.3,Net Banking,Verified
INV003322,120506,737,SIP,4204,Rajasthan,Jaipur,T30,26-35,Male,22.7,Cheque,Verified
INV004841,101207,737,SIP,592,West Bengal,Kolkata,T30,26-35,Male,21.4,Cheque,Verified
INV004119,119551,737,Redemption,376569,Uttar Pradesh,Kanpur,B30,26-35,Female,13.0,UPI,Verified
INV001476,119092,737,SIP,10756,Rajasthan,Jaipur,T30,36-45,Male,38.1,Cheque,Pending
INV000667,101208,737,Lumpsum,390649,Telangana,Hyderabad,T30,26-35,Male,7.5,Mandate,Verified
INV001689,120505,737,Lumpsum,473543,Haryana,Faridabad,B30,36-45,Male,40.4,Cheque,Verified
INV003422,119598,737,SIP,17031,Uttar Pradesh,Lucknow,T30,26-35,Male,9.0,UPI,Verified
INV002471,120844,737,SIP,1126,Punjab,Chandigarh,T30,18-25,Male,3.1,Net Banking,Verified
INV001274,119092,737,Lumpsum,136990,Maharashtra,Mumbai,T30,36-45,Female,55.7,Mandate,Verified
INV004336,120842,737,Lumpsum,117691,West Bengal,Kolkata,T30,46-55,Female,35.0,Cheque,Verified
INV001036,149323,737,SIP,2621,Punjab,Chandigarh,T30,46-55,Female,40.5,Net Banking,Verified
INV001363,118632,737,SIP,58920,Karnataka,Mysore,B30,56+,Male,29.4,UPI,Verified
INV000339,120843,737,Lumpsum,133844,Uttar Pradesh,Kanpur,B30,26-35,Male,22.3,Net Banking,Verified
INV003377,148567,737,Lumpsum,275934,Uttar Pradesh,Agra,B30,36-45,Male,53.9,Net Banking,Verified
INV002732,120843,737,SIP,1047,Uttar Pradesh,Lucknow,T30,18-25,Male,4.5,UPI,Verified
INV000766,148568,737,SIP,7948,Uttar Pradesh,Agra,B30,46-55,Male,88.1,Net Banking,Verified
INV004894,120506,737,SIP,2960,Telangana,Hyderabad,T30,26-35,Female,21.0,UPI,Verified
INV000308,119095,737,Redemption,15648,West Bengal,Kolkata,T30,36-45,Male,52.4,UPI,Verified
INV000307,149323,737,Lumpsum,81645,Telangana,Hyderabad,T30,18-25,Male,7.8,Mandate,Verified
INV004258,119552,737,Redemption,57695,Gujarat,Ahmedabad,T30,36-45,Male,56.6,Cheque,Verified
INV003343,119095,737,Redemption,96619,Telangana,Hyderabad,T30,36-45,Male,26.0,Mandate,Verified
INV004639,101208,737,Redemption,396767,Rajasthan,Jaipur,T30,18-25,Female,6.0,Cheque,Verified
INV001491,149322,737,SIP,4575,Tamil Nadu,Chennai,T30,56+,Male,78.5,Mandate,Verified
INV001006,101208,737,SIP,2104,Tamil Nadu,Coimbatore,B30,56+,Female,75.6,Net Banking,Verified
INV000288,118634,737,SIP,55146,Telangana,Hyderabad,T30,26-35,Male,10.1,Cheque,Verified
INV003054,120843,737,SIP,6158,Telangana,Hyderabad,T30,56+,Female,77.1,Cheque,Verified
INV004349,119092,737,Lumpsum,416883,Haryana,Gurugram,T30,26-35,Female,9.3,UPI,Verified
INV003341,149322,737,Lumpsum,76277,Rajasthan,Jaipur,T30,26-35,Male,23.0,Cheque,Verified
INV004754,119552,737,SIP,4842,Telangana,Hyderabad,T30,36-45,Female,51.5,Net Banking,Verified
INV002870,125498,737,Lumpsum,423490,Karnataka,Mysore,B30,26-35,Female,23.7,Net Banking,Verified
INV003411,149324,737,SIP,2954,Tamil Nadu,Chennai,T30,26-35,Male,14.2,Net Banking,Verified
INV000155,120506,737,Redemption,230658,Madhya Pradesh,Bhopal,B30,26-35,Female,17.4,Net Banking,Verified
INV000855,101206,737,SIP,490,Maharashtra,Pune,T30,56+,Male,57.1,Cheque,Verified
INV004185,101206,737,SIP,2462,Tamil Nadu,Coimbatore,B30,46-55,Male,38.5,Cheque,Verified
INV002834,120841,737,Redemption,368938,West Bengal,Kolkata,T30,18-25,Male,6.9,Net Banking,Verified
INV004498,119120,737,Redemption,253111,Punjab,Chandigarh,T30,26-35,Male,6.7,UPI,Verified
INV004008,101208,737,SIP,471,Maharashtra,Nashik,B30,46-55,Male,17.2,UPI,Verified
INV001602,100016,737,SIP,17107,West Bengal,Kolkata,T30,36-45,Male,27.0,Mandate,Verified
INV003319,102886,737,SIP,4604,Punjab,Chandigarh,T30,26-35,Male,12.8,Mandate,Verified
INV001447,120841,737,Redemption,75406,Madhya Pradesh,Indore,T30,26-35,Female,14.6,Mandate,Verified
INV002599,149322,737,SIP,2827,Gujarat,Surat,T30,26-35,Male,11.4,Cheque,Verified
INV000032,119120,737,Redemption,291165,Delhi,Noida,T30,36-45,Male,21.8,Cheque,Verified
INV002505,120841,737,SIP,8163,Tamil Nadu,Coimbatore,B30,36-45,Female,21.1,UPI,Verified
INV000583,119092,737,Redemption,344315,Punjab,Amritsar,B30,26-35,Male,8.7,Cheque,Verified
INV000476,120505,737,SIP,9845,Gujarat,Surat,T30,46-55,Female,21.2,Mandate,Verified
INV004427,100016,737,SIP,12756,Punjab,Amritsar,B30,36-45,Female,54.2,UPI,Verified
INV000540,120843,737,Redemption,410824,Tamil Nadu,Coimbatore,B30,26-35,Female,10.4,Mandate,Verified
INV001961,120503,737,SIP,2278,Delhi,Gurugram,T30,26-35,Male,23.4,Cheque,Verified
INV003279,119120,737,SIP,14432,Rajasthan,Jaipur,T30,46-55,Female,19.4,Net Banking,Pending
INV002329,120842,737,SIP,26835,Madhya Pradesh,Indore,T30,56+,Male,51.2,UPI,Verified
INV000542,118632,737,SIP,2033,Haryana,Faridabad,B30,36-45,Male,20.3,Cheque,Verified
INV004576,148569,737,Redemption,200234,Rajasthan,Jaipur,T30,46-55,Male,54.5,Net Banking,Verified
INV001311,102887,737,SIP,553,Telangana,Hyderabad,T30,26-35,Male,20.9,Mandate,Verified
INV001327,120842,737,SIP,5741,Delhi,New Delhi,T30,36-45,Male,31.2,UPI,Verified
INV002361,101207,738,SIP,42978,Gujarat,Surat,T30,36-45,Male,59.3,Net Banking,Verified
INV004088,118636,738,Lumpsum,225281,Tamil Nadu,Chennai,T30,36-45,Male,26.8,UPI,Verified
INV001581,100025,738,Lumpsum,194939,Madhya Pradesh,Indore,T30,18-25,Female,5.7,Net Banking,Verified
INV004493,119599,738,Redemption,115716,Tamil Nadu,Chennai,T30,36-45,Male,19.3,UPI,Verified
INV000309,125498,738,SIP,2302,Delhi,Gurugram,T30,26-35,Male,18.1,Mandate,Verified
INV001696,120507,738,SIP,2285,West Bengal,Kolkata,T30,56+,Female,55.8,Net Banking,Pending
INV002847,120841,738,Redemption,255648,Haryana,Faridabad,B30,26-35,Male,13.4,Cheque,Verified
INV000074,148567,738,SIP,2005,Rajasthan,Jaipur,T30,26-35,Female,8.4,UPI,Verified
INV004714,100033,738,Lumpsum,337687,Madhya Pradesh,Bhopal,B30,36-45,Male,31.3,Cheque,Verified
INV003294,118634,738,Redemption,249450,Madhya Pradesh,Bhopal,B30,26-35,Female,11.1,Mandate,Verified
INV004450,100016,738,SIP,55566,Tamil Nadu,Coimbatore,B30,36-45,Male,16.7,Net Banking,Verified
INV003232,120842,738,Redemption,423309,Maharashtra,Pune,T30,36-45,Female,30.9,Net Banking,Verified
INV001122,148568,738,SIP,16130,Maharashtra,Mumbai,T30,46-55,Female,18.3,Cheque,Verified
INV004647,100025,738,Lumpsum,218815,Madhya Pradesh,Indore,T30,36-45,Female,25.3,Cheque,Verified
INV001333,100016,738,SIP,803,Haryana,Faridabad,B30,26-35,Female,19.0,Net Banking,Verified
INV001220,119095,738,SIP,570,Punjab,Chandigarh,T30,36-45,Male,48.3,Cheque,Verified
INV004226,118633,738,Redemption,88746,Punjab,Chandigarh,T30,18-25,Male,3.9,Net Banking,Verified
INV000081,119095,738,Lumpsum,283811,Gujarat,Surat,T30,36-45,Male,31.0,Mandate,Verified
INV001021,119093,738,SIP,20743,Maharashtra,Mumbai,T30,56+,Male,50.5,Mandate,Verified
INV000583,120507,738,Lumpsum,278514,Punjab,Amritsar,B30,26-35,Male,8.7,Cheque,Verified
INV002679,118636,738,Lumpsum,334718,Uttar Pradesh,Agra,B30,36-45,Male,33.8,Net Banking,Verified
INV003342,119552,738,Redemption,189489,Tamil Nadu,Chennai,T30,56+,Male,32.8,UPI,Pending
INV002361,102885,738,SIP,5081,Gujarat,Surat,T30,36-45,Male,59.3,Net Banking,Verified
INV001605,120506,738,SIP,55254,Uttar Pradesh,Kanpur,B30,26-35,Female,12.4,Mandate,Verified
INV002796,101207,738,SIP,917,Telangana,Hyderabad,T30,36-45,Male,48.8,Net Banking,Verified
INV000759,148567,738,SIP,438,Gujarat,Ahmedabad,T30,26-35,Male,7.6,UPI,Verified
INV002932,118634,738,SIP,2386,Haryana,Gurugram,T30,36-45,Female,28.4,Net Banking,Verified
INV000825,125497,738,Lumpsum,342462,Madhya Pradesh,Bhopal,B30,18-25,Female,5.5,Cheque,Verified
INV000684,120842,738,Redemption,117757,Rajasthan,Udaipur,B30,26-35,Male,10.4,UPI,Verified
INV001407,149323,738,SIP,17925,Rajasthan,Udaipur,B30,26-35,Female,22.2,Cheque,Verified
INV000683,148567,738,SIP,2362,Maharashtra,Mumbai,T30,26-35,Female,17.4,Net Banking,Verified
INV000399,119094,738,SIP,1159,Karnataka,Bangalore,T30,26-35,Male,14.3,Net Banking,Verified
INV002232,119552,738,SIP,17948,Karnataka,Bangalore,T30,26-35,Female,16.9,UPI,Verified
INV002549,120506,738,SIP,1195,Delhi,New Delhi,T30,26-35,Male,12.5,Net Banking,Verified
INV003536,118632,738,SIP,17568,Maharashtra,Nashik,B30,36-45,Male,36.9,UPI,Verified
INV001697,120507,738,SIP,48897,Haryana,Gurugram,T30,18-25,Male,5.4,Mandate,Verified
INV001011,100033,738,SIP,2227,Madhya Pradesh,Bhopal,B30,26-35,Male,14.4,Net Banking,Pending
INV001109,102885,738,SIP,1652,Delhi,Noida,T30,26-35,Male,18.4,Net Banking,Verified
INV003978,101207,738,SIP,25496,Telangana,Hyderabad,T30,26-35,Female,6.2,UPI,Verified
INV001747,101207,738,Lumpsum,394469,Madhya Pradesh,Indore,T30,18-25,Female,3.8,UPI,Verified
INV004285,120843,738,Lumpsum,154122,Punjab,Chandigarh,T30,26-35,Male,8.0,UPI,Verified
INV003161,119599,738,Lumpsum,341506,Uttar Pradesh,Kanpur,B30,36-45,Female,30.2,Net Banking,Verified
INV001111,101206,738,Redemption,150718,Delhi,Gurugram,T30,18-25,Male,7.8,Net Banking,Verified
INV000567,120843,738,Lumpsum,329312,Delhi,New Delhi,T30,26-35,Male,9.1,Cheque,Verified
INV003713,119551,738,SIP,2267,West Bengal,Kolkata,T30,36-45,Female,29.9,Net Banking,Verified
INV003902,118636,738,Redemption,357460,Karnataka,Mysore,B30,26-35,Male,23.1,Mandate,Verified
INV000156,125497,738,SIP,3302,Telangana,Hyderabad,T30,46-55,Male,29.1,UPI,Verified
INV000260,149322,738,SIP,2582,Delhi,Gurugram,T30,18-25,Male,4.1,Mandate,Verified
INV001916,100033,738,SIP,2612,Haryana,Gurugram,T30,26-35,Male,11.0,Cheque,Verified
INV003473,120843,738,SIP,1197,Telangana,Hyderabad,T30,26-35,Male,16.5,UPI,Verified
INV003136,125497,738,Lumpsum,21407,Haryana,Gurugram,T30,56+,Male,34.4,Cheque,Verified
INV001385,119092,738,SIP,2097,Tamil Nadu,Chennai,T30,26-35,Male,13.7,Mandate,Verified
INV004833,118635,738,Lumpsum,351348,Madhya Pradesh,Bhopal,B30,26-35,Female,16.5,Cheque,Verified
INV004983,148569,738,Redemption,170231,Madhya Pradesh,Bhopal,B30,26-35,Male,20.6,Mandate,Verified
INV004887,120503,738,Lumpsum,4541,Gujarat,Surat,T30,56+,Female,79.4,Mandate,Verified
INV004946,120841,738,Redemption,186769,Gujarat,Surat,T30,26-35,Female,19.5,Net Banking,Verified
INV004609,149322,738,Lumpsum,54390,Karnataka,Bangalore,T30,26-35,Female,10.3,UPI,Verified
INV004609,120506,738,SIP,3263,Karnataka,Bangalore,T30,26-35,Female,10.3,Net Banking,Verified
INV002754,120504,738,SIP,17836,Karnataka,Bangalore,T30,46-55,Male,82.6,Net Banking,Verified
INV003398,149323,738,Lumpsum,325398,Karnataka,Bangalore,T30,36-45,Male,42.0,Cheque,Verified
INV004774,120843,738,Lumpsum,357780,Tamil Nadu,Coimbatore,B30,36-45,Male,21.8,UPI,Verified
INV002951,102886,738,Lumpsum,28656,Karnataka,Bangalore,T30,36-45,Male,58.6,Cheque,Verified
INV002523,118634,738,Lumpsum,283929,Telangana,Hyderabad,T30,46-55,Female,57.2,Mandate,Verified
INV003957,120841,738,SIP,4104,Delhi,Noida,T30,36-45,Male,30.9,Mandate,Verified
INV000833,100025,738,SIP,2520,Maharashtra,Nashik,B30,18-25,Male,4.4,Mandate,Verified
INV004178,120506,738,SIP,1991,Rajasthan,Jaipur,T30,26-35,Male,24.4,Net Banking,Verified
INV003133,102886,738,Lumpsum,316291,West Bengal,Kolkata,T30,46-55,Male,72.8,Net Banking,Verified
INV000138,119092,739,Lumpsum,183948,Telangana,Hyderabad,T30,26-35,Male,24.7,UPI,Verified
